name,school_type,address,campus_kind
광주대동고등학교,일반고등학교,광주광역시 서구 전평길 50,-
광주동성고등학교,일반고등학교,광주광역시 남구 서문대로627번길 20,-
광주동신고등학교,일반고등학교,광주광역시 북구 동문대로 50,-
광주동신여자고등학교,일반고등학교,광주광역시 북구 동문대로 50,-
광주서석고등학교,일반고등학교,광주광역시 서구 화정로253번길 27,-
광주석산고등학교,일반고등학교,광주광역시 남구 백운로26번길 20,-
광주수피아여자고등학교,일반고등학교,광주광역시 남구 백서로 13,-
광주숭일고등학교,일반고등학교,광주광역시 북구 모룡대길 40,-
광주여자고등학교,일반고등학교,광주광역시 서구 상무대로1014번길 43,-
광주여자상업고등학교,특성화고등학교,광주광역시 남구 서문대로627번길 20,-
광주예술고등학교,특수목적고등학교,광주광역시 북구 서하로 72,-
광주인성고등학교,일반고등학교,광주광역시 남구 서문대로 390,-
광주자연과학고등학교,특성화고등학교,광주광역시 북구 능안로 30,-
광주소프트웨어마이스터고등학교,특수목적고등학교,광주광역시 광산구 상무대로 312,-
광주전자공업고등학교,특성화고등학교,광주광역시 광산구 첨단중앙로 7,-
광주자동화설비마이스터고등학교,특수목적고등학교,광주광역시 광산구 사암로92번길,-
광주제일고등학교,자율고등학교,광주광역시 북구 독립로237번길 33,-
금호중앙여자고등학교,일반고등학교,광주광역시 북구 금호로 100,-
광주진흥고등학교,일반고등학교,광주광역시 광산구 왕버들로 307,-
광주체육고등학교,특수목적고등학교,광주광역시 북구 하서로 55,-
국제고등학교,일반고등학교,광주광역시 북구 설죽로 433,-
금파공업고등학교,특성화고등학교,광주광역시 북구 금호로 80,-
금호고등학교,일반고등학교,광주광역시 북구 금호로 100,-
대광여자고등학교,일반고등학교,광주광역시 남구 서문대로 742번길 13,-
대성여자고등학교,일반고등학교,광주광역시 남구 서문대로663번길 37,-
동명고등학교,특성화고등학교,광주광역시 광산구 사이동길 16,-
동아여자고등학교,일반고등학교,광주광역시 남구 오방로 16-10,-
동일미래과학고등학교,특성화고등학교,광주광역시 남구 천변좌로 604,-
문성고등학교,일반고등학교,광주광역시 남구 제석로 73,-
보문고등학교,일반고등학교,광주광역시 광산구 어등대로529번길 37,-
살레시오고등학교,일반고등학교,광주광역시 북구 모룡대길 67,-
살레시오여자고등학교,일반고등학교,광주광역시 동구 필문대로273번길 21,-
상무고등학교,일반고등학교,광주광역시 서구 상무민주로32번길 28,-
서강고등학교,일반고등학교,광주광역시 북구 서강로 1,-
서진여자고등학교,일반고등학교,광주광역시 남구 서문대로742번길 20,-
설월여자고등학교,일반고등학교,광주광역시 남구 천변좌로604번길 12,-
명진고등학교,일반고등학교,광주광역시 광산구 수완로12번길 21,-
송원고등학교,일반고등학교,광주광역시 남구 송암로 73,-
송원여자고등학교,일반고등학교,광주광역시 남구 송암로 73,-
숭덕고등학교,일반고등학교,광주광역시 광산구 월계로 117-8,-
숭의과학기술고등학교,특성화고등학교,광주광역시 남구 오방로 34-13,-
전남고등학교,일반고등학교,광주광역시 서구 상무공원로 32,-
전남공업고등학교,특성화고등학교,광주광역시 광산구 왕버들로322번길 26,-
전남여자고등학교,일반고등학교,광주광역시 동구 제봉로158번길 8,-
전남여자상업고등학교,특성화고등학교,광주광역시 북구 설죽로 433,-
정광고등학교,일반고등학교,광주광역시 광산구 소촌로 90-36,-
조선대학교부속고등학교,일반고등학교,광주광역시 동구 의재로33번길 33,-
조선대학교여자고등학교,일반고등학교,광주광역시 동구 지산로 36,-
호남삼육고등학교,일반고등학교,광주광역시 남구 회서로 30,-
송원미래인재고등학교,특성화고등학교,광주광역시 남구 송암로 73,-
운남고등학교,일반고등학교,광주광역시 광산구 임방울대로165번길 17,-
풍암고등학교,일반고등학교,광주광역시 서구 풍암신흥로39번길 20,-
첨단고등학교,일반고등학교,광주광역시 광산구 산월로 12-17,-
상일여자고등학교,자율고등학교,광주광역시 서구 내방로 217,-
장덕고등학교,일반고등학교,광주광역시 광산구 수등로 45,-
수완고등학교,일반고등학교,광주광역시 광산구 장덕로 155,-
문정여자고등학교,일반고등학교,광주광역시 북구 능안로30번길 33,-
성덕고등학교,일반고등학교,광주광역시 광산구 장덕로 75,-
빛고을고등학교,일반고등학교,광주광역시 북구 첨단연신로133번길 16,-
비아고등학교,일반고등학교,광주광역시 광산구 첨단중앙로181번길 42-26,-
대전생활과학고등학교,특성화고등학교,대전광역시 대덕구 동산초교로63번길 12,-
계룡디지텍고등학교,특성화고등학교,대전광역시 동구 소랑길 64,-
남대전고등학교,일반고등학교,대전광역시 중구 보문로111번길 63,-
대덕고등학교,일반고등학교,대전광역시 유성구 대덕대로556번길 158,-
대덕소프트웨어마이스터고등학교,특수목적고등학교,대전광역시 유성구 가정북로 76,-
대전대성고등학교,자율고등학교,대전광역시 중구 목동로 23,-
대전대성여자고등학교,특성화고등학교,대전광역시 동구 대성2길 20,-
대전고등학교,자율고등학교,대전광역시 중구 대흥로 110,-
대전도시과학고등학교,특성화고등학교,대전광역시 유성구 진잠로42번길 35,-
대전과학고등학교,특수목적고등학교,대전광역시 유성구 과학로 46,-
대전관저고등학교,일반고등학교,대전광역시 서구 관저북로 94,-
대전노은고등학교,자율고등학교,대전광역시 유성구 노은동로 99,-
대전대신고등학교,자율고등학교,대전광역시 서구 오량1길 98,-
대전동산고등학교,일반고등학교,대전광역시 중구 문화로 183,-
동아마이스터고등학교,특수목적고등학교,대전광역시 동구 충정로 97,-
대전둔산여자고등학교,일반고등학교,대전광역시 서구 갈마역로 33,-
대전둔원고등학교,일반고등학교,대전광역시 서구 대덕대로 101,-
대전만년고등학교,일반고등학교,대전광역시 서구 만년로 6,-
대전제일고등학교,일반고등학교,대전광역시 서구 배재로46번길 77,-
대전성모여자고등학교,일반고등학교,대전광역시 중구 대흥로 62,-
대전송촌고등학교,자율고등학교,대전광역시 대덕구 선비마을로23번길 11,-
대전신일여자고등학교,특성화고등학교,대전광역시 중구 부사로 48,-
대전여자고등학교,자율고등학교,대전광역시 동구 용운로1번길 28-37,-
대전여자상업고등학교,특성화고등학교,대전광역시 중구 대종로550번길 31,-
대전국제통상고등학교,특성화고등학교,대전광역시 중구 서문로 47,-
대전예술고등학교,일반고등학교,대전광역시 유성구 월드컵대로308번길 33,-
대전외국어고등학교,특수목적고등학교,대전광역시 서구 신갈마로 19,-
대전전자디자인고등학교,특성화고등학교,대전광역시 유성구 대덕대로 939,-
대전중앙고등학교,일반고등학교,대전광역시 중구 대종로 634,-
대전체육고등학교,특수목적고등학교,대전광역시 유성구 원신흥로40번길 6,-
대전한빛고등학교,일반고등학교,대전광역시 중구 대둔산로 119-37,-
동대전고등학교,일반고등학교,대전광역시 대덕구 청림길 33,-
동방고등학교,일반고등학교,대전광역시 서구 계백로 1106,-
대전동신과학고등학교,특수목적고등학교,대전광역시 동구 옥천로 423,-
명석고등학교,일반고등학교,대전광역시 동구 우암로 380,-
보문고등학교,일반고등학교,대전광역시 동구 우암로 57,-
대전이문고등학교,일반고등학교,대전광역시 대덕구 석봉로 15,-
서대전고등학교,일반고등학교,대전광역시 서구 월평동로 60,-
서대전여자고등학교,일반고등학교,대전광역시 서구 배재로197번길 20,-
서일고등학교,일반고등학교,대전광역시 서구 계백로828번길 30,-
서일여자고등학교,일반고등학교,대전광역시 서구 구봉산북로 22,-
신탄진고등학교,일반고등학교,대전광역시 대덕구 신탄진북로 14,-
우송고등학교,일반고등학교,대전광역시 동구 동대전로131번길 53,-
유성고등학교,일반고등학교,대전광역시 유성구 유성대로654번길 130,-
유성생명과학고등학교,특성화고등학교,대전광역시 유성구 월드컵대로 270,-
유성여자고등학교,일반고등학교,대전광역시 유성구 은구비로138번길 70,-
중일고등학교,일반고등학교,대전 유성구 배울2로 68,-
청란여자고등학교,일반고등학교,대전광역시 중구 보문로95번길 40,-
충남고등학교,자율고등학교,대전광역시 서구 문정로 171,-
충남기계공업고등학교,특성화고등학교,대전광역시 중구 산성로 154,-
충남여자고등학교,일반고등학교,대전광역시 중구 선화로43번길 77,-
한밭고등학교,일반고등학교,대전광역시 서구 신갈마로141번길 58,-
호수돈여자고등학교,일반고등학교,대전광역시 중구 선화로 50,-
대전반석고등학교,일반고등학교,대전광역시 유성구 지족로 332,-
대전구봉고등학교,일반고등학교,대전광역시 서구 관저서로 36,-
대전전민고등학교,일반고등학교,대전광역시 유성구 전민로 63,-
대전괴정고등학교,일반고등학교,대전광역시 서구 가장로 15,-
대전지족고등학교,일반고등학교,대전광역시 유성구 노은서로 202,-
대전용산고등학교,일반고등학교,대전광역시 유성구 용산2로 2-16,-
대전가오고등학교,일반고등학교,대전광역시 동구 신기로 71,-
대전복수고등학교,일반고등학교,대전광역시 서구 혜천로 66,-
대전도안고등학교,일반고등학교,대전광역시 유성구 원신흥남로 51,-
문수고등학교,일반고등학교,울산광역시 남구 울밀로 2905,-
남창고등학교,일반고등학교,울산광역시 울주군 온양읍 태화7길 43-16,-
울산동천고등학교,일반고등학교,울산광역시 북구 고래로 54,-
대송고등학교,일반고등학교,울산광역시 동구 봉수로 210,-
무룡고등학교,일반고등학교,울산광역시 북구 사청1길 30,-
방어진고등학교,일반고등학교,울산광역시 동구 학문로 50,-
울산삼일고등학교,일반고등학교,울산광역시 남구 두왕로190번길 59,-
성광여자고등학교,일반고등학교,울산광역시 남구 남부순환도로 97,-
성신고등학교,일반고등학교,울산광역시 중구 성신고교길 26,-
신정고등학교,일반고등학교,울산광역시 남구 문수로 458,-
우신고등학교,일반고등학교,울산광역시 남구 대학로1번길 29,-
울산기술공업고등학교,특성화고등학교,울산광역시 울주군 온산읍 덕망로 54,-
울산경의고등학교,일반고등학교,울산광역시 울주군 상북면 상북로 248,-
울산고등학교,일반고등학교,울산광역시 중구 도화골15길 15,-
울산공업고등학교,특성화고등학교,울산광역시 남구 중앙로204번길 49,-
울산미래정보고등학교,특성화고등학교,울산광역시 울주군 삼남면 반구대로 675,-
울산상업고등학교,특성화고등학교,울산광역시 울주군 범서읍 장검길 11,-
울산생활과학고등학교,특성화고등학교,울산광역시 동구 학문로 70,-
울산미용예술고등학교,특성화고등학교,울산광역시 울주군 웅촌면 학교길 26,-
울산여자고등학교,일반고등학교,울산광역시 남구 삼산로9번길 16,-
울산여자상업고등학교,특성화고등학교,울산광역시 남구 두왕로 304,-
울산예술고등학교,일반고등학교,울산광역시 울주군 웅촌면 웅촌로 621-6,-
울산자연과학고등학교,특성화고등학교,울산광역시 울주군 언양읍 언양로 53,-
울산마이스터고등학교,특수목적고등학교,울산광역시 북구 율동6길 7,-
울산제일고등학교,일반고등학교,울산광역시 남구 남부순환도로 107,-
울산중앙고등학교,일반고등학교,울산광역시 중구 난곡로 33,-
울산가온고등학교,일반고등학교,울산광역시 중구 내황2길 33,-
울산에너지고등학교,특수목적고등학교,울산광역시 북구 화동2길 28,-
학성고등학교,일반고등학교,울산광역시 남구 문수로 436,-
학성여자고등학교,일반고등학교,울산광역시 중구 화합로 466,-
현대고등학교,일반고등학교,울산광역시 동구 봉수로 455,-
현대공업고등학교,특수목적고등학교,울산광역시 동구 미포로 122,-
현대청운고등학교,자율고등학교,울산광역시 동구 방어진순환도로 1077,-
세인고등학교,일반고등학교,울산광역시 울주군 웅촌면 은현작동로 58,-
화암고등학교,일반고등학교,울산광역시 동구 화암7길 55,-
효정고등학교,일반고등학교,울산광역시 북구 율동2길 41,-
울산애니원고등학교,특성화고등학교,울산광역시 중구 성안11길 21,-
함월고등학교,일반고등학교,울산광역시 중구 종가3길 25,-
다운고등학교,일반고등학교,울산광역시 중구 다운로 180,-
울산과학고등학교,특수목적고등학교,울산광역시 울주군 상북면 도동신리로,-
남목고등학교,일반고등학교,울산광역시 동구 방어진순환도로 1200,-
삼산고등학교,일반고등학교,울산광역시 남구 돋질로339번길 13,-
대현고등학교,일반고등학교,울산광역시 남구 수암로 164,-
신선여자고등학교,일반고등학교,울산광역시 남구 수암로178번길 14,-
무거고등학교,일반고등학교,울산광역시 남구 대학로1번길 17-28,-
문현고등학교,자율고등학교,울산광역시 동구 화잠7길 25,-
호계고등학교,일반고등학교,울산광역시 북구 동대11길 31,-
범서고등학교,일반고등학교,울산광역시 울주군 범서읍 대리로 69,-
달천고등학교,일반고등학교,울산광역시 북구 달천철장길 23,-
울산외국어고등학교,특수목적고등학교,울산광역시 북구 중산동로 32-46,-
울산강남고등학교,일반고등학교,울산광역시 남구 팔등로 115,-
화봉고등학교,일반고등학교,울산광역시 북구 화동로 47,-
매곡고등학교,일반고등학교,울산광역시 북구 매산로 45,-
천상고등학교,일반고등학교,울산광역시 울주군 범서읍 당앞로 96,-
언양고등학교,일반고등학교,울산광역시 울주군 언양읍 언양로 53,-
울산스포츠과학고등학교,특수목적고등학교,울산광역시 북구 산음3길 16,-
약사고등학교,자율고등학교,울산광역시 중구 종가로 560,-
울산산업고등학교,특성화고등학교,울산광역시 울주군 삼남면 반구대로 675,-
온산고등학교,일반고등학교,울산광역시 울주군 온산읍 명봉거남로 76,-
강동고등학교,일반고등학교,울산광역시 북구 화암4길 8,-
세종대성고등학교,일반고등학교,세종특별자치시  다솜로 22,-
세종여자고등학교,일반고등학교,세종특별자치시  조치원읍 봉산로 16,-
한솔고등학교,일반고등학교,세종특별자치시  누리로 34,-
세종미래고등학교,특성화고등학교,세종특별자치시  부강면 문곡달미길  6,-
세종고등학교,일반고등학교,세종특별자치시  조치원읍 조치원중고길 10,-
아름고등학교,일반고등학교,세종특별자치시  달빛1로 151,-
도담고등학교,일반고등학교,세종특별자치시  보듬4로 41,-
세종국제고등학교,특수목적고등학교,세종특별자치시  달빛1로 251,-
종촌고등학교,일반고등학교,세종특별자치시  달빛1로 60,-
고운고등학교,일반고등학교,세종특별자치시  마음안로 93,-
세종예술고등학교,특수목적고등학교,세종특별자치시  중앙공원서로 60,-
세종과학예술영재학교,특수목적고등학교,세종특별자치시  달빛1로 265,-
양지고등학교,일반고등학교,세종특별자치시  갈매로 518,-
두루고등학교,일반고등학교,세종특별자치시  마음안1로 53,-
소담고등학교,일반고등학교,세종특별자치시  ,-
보람고등학교,일반고등학교,세종특별자치시  한누리대로 2176,-
새롬고등학교,일반고등학교,세종특별자치시  새롬서로 68,-
반곡고등학교,일반고등학교,세종특별자치시  시청대로 566,-
다정고등학교,일반고등학교,세종특별자치시  다정남로 15,-
세종장영실고등학교,특성화고등학교,세종특별자치시  금남면 금남구즉로 196,-
해밀고등학교,일반고등학교,세종특별자치시 해밀2로 36,-
세종캠퍼스고등학교,일반고등학교,세종특별자치시 산울3로 140,-
가평고등학교,일반고등학교,경기도 가평군 가평읍 호반로 2601,-
경기과학고등학교,특수목적고등학교,경기도 수원시 장안구 수일로 135,-
경기대명고등학교,특성화고등학교,경기도 수원시 권선구 수인로598번길 3-24,-
경기체육고등학교,특수목적고등학교,경기도 수원시 장안구 상률로 106,-
이천세무고등학교,특성화고등학교,경기도 이천시 설성면 설성로15번길 26,-
경민고등학교,일반고등학교,경기도 의정부시 서부로 545,-
경민비즈니스고등학교,특성화고등학교,경기도 의정부시 서부로 545,-
경민IT고등학교,특성화고등학교,경기도 의정부시 서부로 545,-
경안고등학교,일반고등학교,경기도 안산시 단원구 당곡로 93,-
경일고등학교,특성화고등학교,경기도 안산시 단원구 석수로 131,-
경화여자고등학교,일반고등학교,경기도 광주시 수하길11번길 43,-
계남고등학교,일반고등학교,경기도 부천시 원미구 부흥로 261,-
계원예술고등학교,특수목적고등학교,경기도 성남시 분당구 불정로 100,-
백송고등학교,일반고등학교,경기도 고양시 일산서구 덕이로 172번길 4-39,-
고양외국어고등학교,특수목적고등학교,경기도 고양시 덕양구 통일로 820,-
고양고등학교,특성화고등학교,경기도 고양시 덕양구 삼송로 171,-
고잔고등학교,일반고등학교,경기도 안산시 단원구 광덕2로 222,-
과천고등학교,일반고등학교,경기도 과천시 꿈보람길 26,-
과천여자고등학교,일반고등학교,경기도 과천시 희망길 36,-
과천외국어고등학교,특수목적고등학교,경기도 과천시 희망길 36,-
과천중앙고등학교,일반고등학교,경기도 과천시 교육원로 17,-
경기게임마이스터고등학교,특수목적고등학교,경기도 안양시 동안구 학의로 70,-
관양고등학교,일반고등학교,경기도 안양시 동안구 일동로 115,-
관인고등학교,일반고등학교,경기도 포천시 관인면 관인로 20,-
광동고등학교,일반고등학교,경기도 남양주시 진접읍 장현로광동1길 10,-
의정부광동고등학교,일반고등학교,경기도 의정부시 서부로 691,-
광명고등학교,일반고등학교,경기도 광명시 오리로876번길 17,-
경기항공고등학교,특성화고등학교,경기도 광명시 새터안로 20,-
광명북고등학교,일반고등학교,경기도 광명시 시청로 127,-
명문고등학교,일반고등학교,경기도 광명시 광명로812번길 16,-
창의경영고등학교,특성화고등학교,경기도 광명시 기아로13번안길 9-9,-
광문고등학교,일반고등학교,경기도 광명시 원광명안로 39,-
광주고등학교,일반고등학교,경기도 광주시 수하길19번길 43,-
곤지암고등학교,일반고등학교,경기도 광주시 곤지암읍 곤지암로 82,-
광주중앙고등학교,일반고등학교,경기도 광주시 역동로63번길 1,-
광탄고등학교,일반고등학교,경기도 파주시 광탄면 혜음로1128번길 16,-
구리고등학교,일반고등학교,경기도 구리시 장자대로 89,-
구리여자고등학교,일반고등학교,경기도 구리시 벌말로 168,-
군자디지털과학고등학교,특성화고등학교,경기도 시흥시 군자로487번길 54,-
군포고등학교,일반고등학교,경기도 군포시 오금로 118,-
군포e비즈니스고등학교,특성화고등학교,경기도 군포시 수리산로 153,-
권선고등학교,일반고등학교,경기도 수원시 권선구 세권로 276,-
근명고등학교,특성화고등학교,경기도 안양시 만안구 삼덕로 49,-
금곡고등학교,일반고등학교,경기도 남양주시 경춘로992번길 10,-
기흥고등학교,일반고등학교,경기도 용인시 기흥구 관곡로 20,-
김포고등학교,일반고등학교,경기도 김포시 봉화로 37-15,-
김포과학기술고등학교,특성화고등학교,경기도 김포시 봉화로 69,-
낙생고등학교,일반고등학교,경기도 성남시 분당구 대왕판교로 477,-
한국외식과학고등학교,특성화고등학교,경기도 양주시 남면 개나리18길 1,-
남양고등학교,일반고등학교,경기도 화성시 만세구 남양읍 시청로45번길 23,-
남양주고등학교,특성화고등학교,경기도 남양주시 화도읍 경춘로2192번길 25,-
남한고등학교,일반고등학교,경기도 하남시 신평로 25,-
능곡고등학교,일반고등학교,경기도 고양시 덕양구 지도로 76,-
대부고등학교,일반고등학교,경기도 안산시 단원구 대부중앙로 3,-
대신고등학교,일반고등학교,경기도 여주시 대신면 여양로 1196,-
대평고등학교,일반고등학교,경기도 수원시 장안구 천천로22번길 21,-
덕산고등학교,일반고등학교,경기도 부천시 오정구 오정로 266번길 69,-
덕소고등학교,일반고등학교,경기도 남양주시 와부읍 덕소로 194,-
덕정고등학교,일반고등학교,경기도 양주시 화합로 1488,-
도당고등학교,일반고등학교,경기도 부천시 삼작로256번길 53-3,-
동남고등학교,일반고등학교,경기도 포천시 소흘읍 솔모루로3번길 69,-
동두천고등학교,일반고등학교,경기도 동두천시 평화로2434번길 8,-
한국문화영상고등학교,특성화고등학교,경기도 동두천시 평화로2452번길 32,-
동두천중앙고등학교,일반고등학교,경기도 동두천시 평화로 2280,-
동안고등학교,일반고등학교,경기도 안양시 동안구 부림로 71,-
동우여자고등학교,일반고등학교,경기도 수원시 장안구 장안로 426-1,-
동원동우고등학교,일반고등학교,경기도 수원시 장안구 장안로 426-1,-
동일공업고등학교,특성화고등학교,경기도 평택시 중앙로 315,-
동화고등학교,일반고등학교,경기도 남양주시 경춘로 434,-
두레자연고등학교,특성화고등학교,경기도 화성시 만세구 우정읍 두레길 42,-
마장고등학교,일반고등학교,경기도 이천시 마장면 마도로 23,-
매향여자정보고등학교,특성화고등학교,경기도 수원시 팔달구 수원천로 350,-
무원고등학교,일반고등학교,경기도 고양시 덕양구 화신로 65,-
문산고등학교,일반고등학교,경기도 파주시 문산읍 당동1로 22,-
문산수억고등학교,일반고등학교,경기도 파주시 파주읍 우계로 357,-
문산제일고등학교,일반고등학교,경기도 파주시 평화로 190,-
경기모바일과학고등학교,특성화고등학교,경기도 안산시 상록구 남산평길 35,-
발안바이오과학고등학교,특성화고등학교,경기도 화성시 만세구 향남읍 발안로 71,-
백마고등학교,일반고등학교,경기도 고양시 일산동구 백석로 155,-
백석고등학교,일반고등학교,경기도 고양시 일산동구 강촌로 115,-
백신고등학교,일반고등학교,경기도 고양시 일산동구 백석로 8,-
백암고등학교,일반고등학교,경기도 용인시 처인구 백암면 백원로 519-9,-
백양고등학교,일반고등학교,경기도 고양시 덕양구 화신로 199,-
백영고등학교,일반고등학교,경기도 안양시 동안구 관평로 94,-
백운고등학교,일반고등학교,경기도 의왕시 내손순환로 136,-
한빛누리고등학교,일반고등학교,경기도 동두천시 동광로 124,-
부명고등학교,일반고등학교,경기도 부천시 석천로 127,-
경기국제통상고등학교,특성화고등학교,경기도 부천시 원미구 석천로 141,-
상동고등학교,일반고등학교,경기도 부천시 원미구 상이로 22,-
부천고등학교,일반고등학교,경기도 부천시 경인로92번길 70,-
부천공업고등학교,특성화고등학교,경기도 부천시 경인로120번길 82,-
부천북고등학교,일반고등학교,경기도 부천시 삼작로256번길 40,-
부천여자고등학교,일반고등학교,경기도 부천시 원미구 석천로16번길 37,-
부천정보산업고등학교,특성화고등학교,경기도 부천시 신상로 94,-
부흥고등학교,일반고등학교,경기도 안양시 동안구 달안로 15,-
분당고등학교,일반고등학교,경기도 성남시 분당구 내정로165번길 31,-
분당대진고등학교,일반고등학교,경기도 성남시 분당구 분당로 271,-
분당경영고등학교,특성화고등학교,경기도 성남시 분당구 금곡로 289,-
분당중앙고등학교,일반고등학교,경기도 성남시 분당구 불정로 174,-
불곡고등학교,일반고등학교,경기도 성남시 분당구 금곡로 149,-
비봉고등학교,일반고등학교,경기도 화성시 비봉면 양노로109번길 5,-
사우고등학교,일반고등학교,경기도 김포시 김포대로 824,-
산본고등학교,일반고등학교,경기도 군포시 산본로 451-12,-
경기폴리텍고등학교,특성화고등학교,경기도 군포시 고산로 524,-
삼광고등학교,일반고등학교,경기도 파주시 적성면 청송로 701,-
삼괴고등학교,일반고등학교,경기도 화성시 만세구 우정읍 장안로 35,-
삼일공업고등학교,특성화고등학교,경기도 수원시 팔달구 수원천로392번길 44-60,-
삼일고등학교,특성화고등학교,경기도 수원시 팔달구 수원천로392번길 44-28,-
서울삼육고등학교,일반고등학교,경기도 구리시 아차산로487번길 70,-
서해고등학교,자율고등학교,경기도 시흥시 정왕신길로 13,-
서현고등학교,일반고등학교,경기도 성남시 분당구 분당로 87,-
설악고등학교,일반고등학교,경기도 가평군 설악면 한양부로 21-1,-
성남테크노과학고등학교,특성화고등학교,경기도 성남시 중원구 둔촌대로258번길 7,-
성남고등학교,일반고등학교,경기도 성남시 중원구 시민로 61,-
성남여자고등학교,일반고등학교,경기도 성남시 중원구 원터로94번길 6,-
분당아람고등학교,특성화고등학교,경기도 성남시 분당구 장미로 153,-
성문고등학교,일반고등학교,경기도 안양시 만안구 성결대학로64번길 9,-
성보경영고등학교,특성화고등학교,경기도 성남시 수정구 논골로 82,-
성안고등학교,일반고등학교,경기도 안산시 상록구 용신로 170,-
성일고등학교,일반고등학교,경기도 성남시 중원구 시민로77번길 10,-
동광고등학교,일반고등학교,경기도 성남시 중원구 원터로 84,-
성일정보고등학교,특성화고등학교,경기도 성남시 중원구 시민로77번길 10-2,-
성호고등학교,일반고등학교,경기도 오산시 동부대로436번길 46,-
세원고등학교,일반고등학교,경기도 고양시 일산동구 숲속마을로 202,-
소래고등학교,일반고등학교,경기도 시흥시 수인로3287번길 26,-
소명여자고등학교,일반고등학교,경기도 부천시 원미구 부일로 571번길,-
소사고등학교,일반고등학교,경기도 부천시 소사로78번길 22,-
소하고등학교,일반고등학교,경기도 광명시 소하일로 21,-
송림고등학교,일반고등학교,경기도 성남시 분당구 이매로 100,-
송산고등학교,일반고등학교,경기도 화성시 송산면 송산포도로 102-21,-
송탄고등학교,일반고등학교,경기도 평택시 고덕국제1로 176,-
라온고등학교,일반고등학교,경기도 평택시 경기대로1376번길 38-6,-
송현고등학교,일반고등학교,경기도 의정부시 용민로 159,-
수내고등학교,일반고등학교,경기도 성남시 분당구 발이봉북로 15,-
수리고등학교,일반고등학교,경기도 군포시 수리산로 39,-
수성고등학교,일반고등학교,경기도 수원시 장안구 장안로90번길 39,-
홍익디자인고등학교,특성화고등학교,경기도 화성시 효행구 효행로 387,-
수원고등학교,일반고등학교,경기도 수원시 팔달구 정조로 666-10,-
수원공업고등학교,특성화고등학교,경기도 수원시 팔달구 세지로 254,-
수원농생명과학고등학교,특성화고등학교,경기도 수원시 장안구 광교산로 13,-
수원여자고등학교,일반고등학교,경기도 수원시 팔달구 고등로59번길 72,-
수원정보과학고등학교,특성화고등학교,경기도 수원시 영통구 동수원로551번길 16,-
한봄고등학교,특성화고등학교,경기도 수원시 권선구 호매실로 46-93,-
수일고등학교,일반고등학교,경기도 수원시 장안구 수일로233번길 59,-
수지고등학교,일반고등학교,경기도 용인시 수지구 수풍로 73,-
수택고등학교,일반고등학교,경기도 구리시 검배로 145,-
숙지고등학교,일반고등학교,경기도 수원시 팔달구 수성로182번길 100,-
숭신고등학교,일반고등학교,경기도 성남시 중원구 황송로77번길 34,-
시온고등학교,일반고등학교,경기도 부천시 은성로 172-20,-
경기스마트고등학교,특성화고등학교,경기도 시흥시 정왕천로 404,-
신갈고등학교,일반고등학교,경기도 용인시 기흥구 백남준로 13,-
신성고등학교,일반고등학교,경기도 안양시 만안구 소곡로 93,-
신일비즈니스고등학교,특성화고등학교,경기도 고양시 일산서구 킨텍스로 452,-
신한고등학교,일반고등학교,경기도 평택시 신한1길 26,-
신흥고등학교,일반고등학교,경기도 동두천시 신천로 159,-
심석고등학교,일반고등학교,경기도 남양주시 화도읍 마석로 62,-
심원고등학교,일반고등학교,경기도 부천시 계남로 284,-
안법고등학교,일반고등학교,경기도 안성시 명륜길 66,-
안산강서고등학교,일반고등학교,경기도 안산시 단원구 삼일로 367,-
안산국제비즈니스고등학교,특성화고등학교,경기도 안산시 상록구 수인로 1981,-
안산고등학교,일반고등학교,경기도 안산시 상록구 청룡4길 8,-
안산공업고등학교,특성화고등학교,경기도 안산시 상록구 안산공고로 51,-
안산동산고등학교,자율고등학교,경기도 안산시 상록구 충장로 56,-
안산디자인문화고등학교,특성화고등학교,경기도 안산시 상록구 각골로 87,-
안성고등학교,일반고등학교,경기도 안성시 금산길 57,-
두원공업고등학교,특성화고등학교,경기도 안성시 미양면 미양로 727,-
안성여자고등학교,일반고등학교,경기도 안성시 남파로 73-10,-
가온고등학교,일반고등학교,경기도 안성시 샛터길 46,-
안양고등학교,일반고등학교,경기도 안양시 만안구 삼봉로 46,-
안양공업고등학교,특성화고등학교,경기도 안양시 만안구 양화로28번길 69,-
안양여자고등학교,일반고등학교,경기도 안양시 만안구 안양로 357,-
안양문화고등학교,특성화고등학교,경기도 안양시 만안구 양화로37번길 36,-
안양예술고등학교,특수목적고등학교,경기도 안양시 만안구 양화로25번길 40,-
안양외국어고등학교,특수목적고등학교,경기도 안양시 만안구 양화로37번길 36,-
경기물류고등학교,특성화고등학교,경기도 평택시 안중읍 안현로 403,-
안중고등학교,일반고등학교,경기도 평택시 안중읍 안중믿음길 32,-
야탑고등학교,일반고등학교,경기도 성남시 분당구 판교로 738,-
양곡고등학교,일반고등학교,경기도 김포시 양촌읍 양곡4로 138,-
양동고등학교,일반고등학교,경기도 양평군 양동면 학둔지윗길 47-7,-
양명고등학교,일반고등학교,경기도 안양시 만안구 경수대로1001번길 184,-
양명여자고등학교,일반고등학교,경기도 안양시 만안구 경수대로1001번길 150,-
양서고등학교,일반고등학교,경기도 양평군 양서면 상촌길 31-12,-
양영디지털고등학교,특성화고등학교,경기도 성남시 분당구 불정로386번길 35,-
