name,address,src_lat,src_lon,kakao_lat,kakao_lon,diff_km,status,detail
북원여자고등학교,강원도 원주시 원문로137번길 32,37.3547378,127.9314364,37.3549223650096,127.932424557083,0.09,match,
북평고등학교,강원도 동해시 효자남길 51,37.4891229,129.1060541,37.4900813108574,129.106501514213,0.114,match,
북평여자고등학교,강원도 동해시 동굴로 55,37.5151001,129.1043495,37.5177102269012,129.1090522989,0.506,minor,
사내고등학교,강원특별자치도 화천군 사내면 포화로 1093,38.0610295,127.5063908,38.0647265726008,127.51909158584,1.185,mismatch,
사북고등학교,강원특별자치도 정선군 사북읍 소금강로 3640,37.2375533,128.8614252,37.2281757984222,128.828855679762,3.066,mismatch,
삼일고등학교,강원특별자치도 삼척시 사직로 22,37.4309237,129.16481,37.4324632916233,129.165208349009,0.175,match,
삼척고등학교,강원도 삼척시 사대안길 21,37.4460906,129.1659985,37.4458238756009,129.164065242529,0.173,match,
삼척여자고등학교,강원특별자치도 삼척시 남산길 6,37.4339666,129.16364,37.4376974097742,129.165271198301,0.439,minor,
한국에너지마이스터고등학교,강원도 삼척시 근덕면 삼척로 3700,37.4103326,129.2002769,37.3849290438801,129.224310432088,3.534,mismatch,
상동고등학교,강원특별자치도 영월군 상동읍 태백산로 3147,37.1169614,128.8780363,37.1252583148627,128.822454492187,5.014,mismatch,
상지여자고등학교,강원특별자치도 원주시 개운4길 25,37.3402123,127.9607553,37.3400497337691,127.961603086358,0.077,match,
서석고등학교,강원도 홍천군 서석면 구룡령로 2570,37.7456413,128.3055784,37.7093862025813,128.189704636169,10.959,mismatch,
석정여자고등학교,강원특별자치도 영월군 영월읍 영월로 1914-11,37.180859,128.4628174,37.1801634422031,128.459918250818,0.268,match,
성수고등학교,강원특별자치도 춘천시 중앙로68번길 21,37.881204,127.724882,37.8797963602205,127.724969003115,0.157,match,
성수여자고등학교,강원특별자치도 춘천시 학당길 28,37.8801314,127.7235151,37.8801669586996,127.723848818675,0.03,match,
속초고등학교,강원특별자치도 속초시 사진용촌길 42,38.2245304,128.5816328,38.2249418028124,128.584268567352,0.235,match,
설악고등학교,강원특별자치도 속초시 청대로 219,38.1854891,128.5738274,38.1852151703106,128.573331015151,0.053,match,
속초여자고등학교,강원특별자치도 속초시 배움터길 16,38.1996424,128.5688826,38.1990679299372,128.567954855769,0.103,match,
신남고등학교,강원도 인제군 남면 신남로 47-35,37.9655722,128.0772895,37.9698547597743,128.0794902289,0.514,minor,
안흥고등학교,강원도 횡성군 안흥면 서동로 1121,37.4076804,128.1454454,37.4125922688001,128.15275982756,0.846,minor,
양구여자고등학교,강원특별자치도 양구군 양구읍 박수근로 327,38.1017088,127.9822531,38.1008788367885,127.980770138523,0.159,match,
양구고등학교,강원도 양구군 양구읍 중심로 115,38.1004093,127.9941519,38.1010175983249,127.990827973623,0.299,match,
양양고등학교,강원특별자치도 양양군 양양읍 복개길 23-12,38.0726551,128.616747,38.072691636997,128.616739497822,0.004,match,
양양여자고등학교,강원특별자치도 양양군 양양읍 서문3길 12,38.0720589,128.613775,38.0728182465444,128.613183927995,0.099,match,
영월고등학교,강원특별자치도 영월군 영월읍 오무개길 51,37.1902784,128.4729859,37.1905936280431,128.471186572264,0.163,match,
한국소방마이스터고등학교,강원특별자치도 영월군 영월읍 영모전길 108,37.185858,128.4709901,37.1885452478883,128.471906065862,0.31,minor,
원덕고등학교,강원특별자치도 삼척시 원덕읍 삼척로 480,37.2389062,129.3397489,37.1785971471559,129.331537937156,6.745,mismatch,
원주고등학교,강원도 원주시 치악로 1765,37.3530269,127.9549366,37.3400825548194,127.955818835173,1.441,mismatch,
영서고등학교,강원특별자치도 원주시 치악로 1384,37.3530269,127.9549366,37.3130539602757,127.979830016273,4.96,mismatch,
원주삼육고등학교,강원도 원주시 북원로 1996,37.4046501,127.9548193,37.3267981058179,127.923272658317,9.095,mismatch,
원주여자고등학교,강원도 원주시 배울로 227,37.3365854,127.9771576,37.3367863064982,127.977218388342,0.023,match,
한국의료마이스터고등학교,강원특별자치도 원주시 문막읍 원문로 1756,37.3055667,127.812941,37.3144602690323,127.822527381205,1.303,mismatch,
원통고등학교,강원특별자치도 인제군 북면 원통로 285,38.1265072,128.2120488,38.127471325866,128.212981282355,0.135,match,
유봉여자고등학교,강원특별자치도 춘천시 봉의산길22번길 28,37.885419,127.7330058,37.8846837558985,127.734310030706,0.141,match,
육민관고등학교,강원특별자치도 원주시 흥업면 북원로 1800,37.2910593,127.916577,37.3096923127765,127.917932156702,2.075,mismatch,
인제고등학교,강원도 인제군 인제읍 인제로249번길 22,38.0719789,128.1769782,38.0742276559491,128.177337484504,0.252,match,
임계고등학교,강원도 정선군 임계면 백두대간로 1313,37.5002267,128.8506541,37.492864095236,128.846037859577,0.914,minor,
장성여자고등학교,강원특별자치도 태백시 일광마을길 8-12,37.1267442,129.003783,37.1262965556127,129.00570709191,0.178,match,
정선고등학교,강원특별자치도 정선군 정선읍 봉양4길 15,37.3783169,128.6625491,37.3782166791465,128.660917054573,0.145,match,
정선정보공업고등학교,강원특별자치도 정선군 정선읍 용담샛길 2,37.3795777,128.6482594,37.3804460920027,128.647130210593,0.139,match,
진광고등학교,강원도 원주시 진광길 50,37.3728891,127.9358206,37.3729153869781,127.935827817378,0.003,match,
진부고등학교,강원특별자치도 평창군 진부면 솔천길 69,37.6354662,128.5535315,37.6361228548136,128.552457596348,0.119,match,
철원고등학교,강원특별자치도 철원군 철원읍 금학로251번안길 12,38.2102935,127.2101814,38.2096289132338,127.211280080211,0.121,match,
춘천고등학교,강원도 춘천시 중앙로68번길 37,37.8806405,127.7228326,37.8819738125079,127.722992162362,0.149,match,
춘천기계공업고등학교,강원특별자치도 춘천시 후석로462번길 53,37.8904769,127.7452501,37.8919271177731,127.746429762894,0.192,match,
강원생명과학고등학교,강원도 춘천시 영서로 2872,37.9090568,127.7246821,37.9100638969632,127.72336351582,0.161,match,
춘천한샘고등학교,강원특별자치도 춘천시 신북읍 신샘밭로 363-12,37.9258839,127.7530514,37.9264396003377,127.751433570583,0.155,match,
춘천여자고등학교,강원특별자치도 춘천시 동면 만천양지길 95,37.8885554,127.7679513,37.8884738370675,127.763445683991,0.395,minor,
한국항공고등학교,강원특별자치도 태백시 평화길 8-24,37.0985348,129.0225328,37.0990210087905,129.021285279685,0.123,match,
평창고등학교,강원특별자치도 평창군 평창읍 노람들길 141,37.3703159,128.4035615,37.3720022157434,128.404691920717,0.212,match,
하장고등학교,강원특별자치도 삼척시 하장면 백두대간로 2600,37.3524224,128.9352688,37.3524801815079,128.934407572809,0.076,match,
함백여자고등학교,강원특별자치도 정선군 신동읍 함백로 376,37.2197323,128.7154417,37.2155883063618,128.674475205367,3.657,mismatch,
함백고등학교,강원특별자치도 정선군 신동읍 함백로 376,37.2197323,128.7154417,37.2155883063618,128.674475205367,3.657,mismatch,
홍천고등학교,강원도 홍천군 홍천읍 석화로 109-10,37.6940168,127.883347,37.6979386828816,127.890705375442,0.781,minor,
홍천농업고등학교,강원특별자치도 홍천군 홍천읍 홍천로 678-15,37.7088897,127.9124857,37.7054128019963,127.912077246403,0.388,minor,
홍천여자고등학교,강원도 홍천군 홍천읍 꽃뫼로 71,37.6914676,127.8856026,37.6918028842234,127.881181335974,0.391,minor,
화천정보산업고등학교,강원특별자치도 화천군 화천읍 상승로 69,38.1097472,127.7047593,38.1077123423019,127.704803075964,0.226,match,
황지고등학교,강원도 태백시 번영로 179,37.1650144,128.9853551,37.161122351334,128.985569049427,0.433,minor,
황지정보산업고등학교,강원특별자치도 태백시 문화로1길 1,37.1677418,128.9890957,37.1686855404238,128.987773756851,0.157,match,
횡성고등학교,강원도 횡성군 횡성읍 교항로 33,37.4853143,127.978579,37.4862203655568,127.978913518136,0.105,match,
횡성여자고등학교,강원도 횡성군 횡성읍 횡성로 252,37.4594644,127.9759298,37.4762738334985,127.981763626509,1.939,mismatch,
치악고등학교,강원도 원주시 치악고교길 16,37.3155565,127.9586055,37.3157872898723,127.958415364578,0.031,match,
전인고등학교,강원도 춘천시 동산면 새술막길 630,37.763873,127.7317367,37.787873130134,127.751130489559,3.167,mismatch,
팔렬고등학교,강원도 홍천군 내촌면 동창로 207,37.7819927,128.1579376,37.7837257609616,128.151704977159,0.581,minor,
강원애니고등학교,강원특별자치도 춘천시 서면 박사로 1025,37.943105,127.7029115,37.9061659692772,127.70043742922,4.113,mismatch,
문막고등학교,강원특별자치도 원주시 문막읍 문막시장1길 58,37.3042652,127.8154576,37.3052214889548,127.814686234655,0.126,match,
강원외국어고등학교,강원특별자치도 양구군 양구읍 금강산로 437-12,38.1889997,128.014219,38.1198034198888,127.990545604953,7.968,mismatch,
현천고등학교,강원도 횡성군 둔내면 경강로 4119,37.502153,128.2070727,37.4859668549956,128.17056031892,3.69,mismatch,
섬강고등학교,강원특별자치도 원주시 지정면 신지정로 124,37.3824286,127.888707,37.377826847111,127.8815304091,0.815,minor,
한국교원대학교부설고등학교,충청북도 청주시 흥덕구 강내면 태성탑연로,36.5965231,127.3538317,36.6052893667031,127.354750354056,0.978,minor,
충북대학교사범대학부설고등학교,충청북도 청주시 흥덕구 장구봉로41번길 12,36.6238248,127.4385246,36.623926800156,127.438518408288,0.011,match,
광혜원고등학교,충청북도 진천군 광혜원면 덕성산로 56,36.9928511,127.4322163,36.9942957351488,127.428049765617,0.403,minor,
괴산고등학교,충청북도 괴산군 괴산읍 읍내로 106,36.8098802,127.7950299,36.7965784776823,127.779633800604,2.017,mismatch,
충북반도체고등학교,충청북도 음성군 금왕읍 무극로 393-1,36.9912345,127.5864358,36.9945688918431,127.606894529842,1.854,mismatch,
금천고등학교,충청북도 청주시 상당구 호미로233번길 65,36.6281855,127.5114354,36.6277971625803,127.511942796005,0.063,match,
단산고등학교,충청북도 단양군 어상천면 어상천로 904,37.1216945,128.3443989,37.1016152414112,128.360646664697,2.657,mismatch,
단양고등학교,충청북도 단양군 단양읍 수변로 2,36.9767753,128.3672064,36.9760545214168,128.366515598771,0.101,match,
한국호텔관광고등학교,충청북도 단양군 단성면 북상하리길 69,36.9242443,128.3434966,36.9265573545714,128.338508425847,0.513,minor,
대성여자상업고등학교,충청북도 청주시 상당구 대성로 220,36.631743,127.4928644,36.645376586986,127.492282507756,1.517,mismatch,
충주대원고등학교,충청북도 충주시 안림로 43,36.9719377,127.9508633,36.9713332827788,127.951822991766,0.109,match,
충북에너지고등학교,충청북도 청주시 상당구 미원면 미원초정로 27,36.6369982,127.656918,36.6398019171517,127.657147848856,0.312,minor,
보은고등학교,충청북도 보은군 보은읍 보은로 17,36.4753477,127.721163,36.4753094757578,127.720551218454,0.055,match,
보은여자고등학교,충청북도 보은군 보은읍 보은로 223,36.494257,127.716039,36.494720126706,127.716103282459,0.052,match,
상당고등학교,충청북도 청주시 상당구 월평로238번길 3-10,36.6066663,127.5085419,36.6064196497867,127.508618603737,0.028,match,
세광고등학교,충청북도 청주시 서원구 2순환로 1572,36.6077737,127.4463845,36.6034235348189,127.4526310398,0.738,minor,
세명고등학교,충청북도 제천시 세명로 88,37.1803461,128.1998737,37.1831302375705,128.197790661501,0.36,minor,
청주신흥고등학교,충청북도 청주시 청원구 율봉로 229,36.6686466,127.4961567,36.6696511596904,127.496519360521,0.116,match,
양업고등학교,충청북도 청주시 흥덕구 옥산면 환희길 277,36.6715748,127.3471463,36.6713722574494,127.347391967082,0.031,match,
영동고등학교,충청북도 영동군 영동읍 계산로 122,36.1749604,127.7789004,36.169493013817,127.7884058283,1.048,mismatch,
영동산업과학고등학교,충청북도 영동군 영동읍 학산영동로 1213,36.1733067,127.7733225,36.1725454084478,127.771179874529,0.21,match,
영동미래고등학교,충청북도 영동군 영동읍 대학로 10,36.197042,127.7968507,36.1780923776472,127.779595889939,2.615,mismatch,
옥천고등학교,충청북도 옥천군 옥천읍 중앙로 115,36.2992689,127.5685092,36.3083892179424,127.570042109829,1.023,mismatch,
충북산업과학고등학교,충청북도 옥천군 옥천읍 중앙로 144,36.2992689,127.5685092,36.3094763107577,127.576337083405,1.334,mismatch,
운호고등학교,충청북도 청주시 서원구 무심서로 375,36.6250678,127.4852439,36.6250531729266,127.485186821478,0.005,match,
음성고등학교,충청북도 음성군 음성읍 중앙로 109-16,36.9400886,127.6918546,36.9337756057864,127.686247591306,0.861,minor,
일신여자고등학교,충청북도 청주시 상당구 영운로 126,36.6234144,127.495817,36.6269278328665,127.496896853947,0.402,minor,
제천고등학교,충청북도 제천시 칠성로 105,37.1449069,128.2094217,37.1430874856111,128.217945157962,0.782,minor,
제천디지털전자고등학교,충청북도 제천시 봉양읍 팔송로 84,37.1396575,128.1140726,37.1413223306765,128.115699910332,0.235,match,
제천제일고등학교,충청북도 제천시 의병대로 177,37.1348131,128.2207285,37.1352577629342,128.220868719352,0.051,match,
제천상업고등학교,충청북도 제천시 의병대로 243,37.1282628,128.2824215,37.1336491307847,128.228418168079,4.825,mismatch,
제천여자고등학교,충청북도 제천시 내제로6길 13,37.135956,128.20461,37.1363805358905,128.204690339384,0.048,match,
충주중산고등학교,충청북도 충주시 방아길 20,36.9461501,127.9381591,36.9467218549611,127.937921958573,0.067,match,
증평공업고등학교,충청북도 증평군 증평읍 광장로 180,36.7753935,127.6050275,36.780952175247,127.590323115812,1.448,mismatch,
충북비즈니스고등학교,충청북도 증평군 증평읍 중앙로 132,36.7758688,127.5713642,36.777914102942,127.578419278751,0.668,minor,
진천고등학교,충청북도 진천군 진천읍 문화12길 48,36.8512907,127.4504136,36.8539095278915,127.44999079964,0.294,match,
한국바이오마이스터고등학교,충청북도 진천군 진천읍 남산4길 13,36.8530808,127.4388781,36.8508794817661,127.440054549788,0.266,match,
진천상업고등학교,충청북도 진천군 진천읍 문화3길 25,36.8393548,127.4416261,36.8477639570272,127.443685327015,0.953,minor,
청산고등학교,충청북도 옥천군 청산면 청산로 92,36.3477766,127.7978994,36.3492308428659,127.795181257967,0.292,match,
청석고등학교,충청북도 청주시 상당구 원봉로 75,36.6121473,127.5118275,36.614439149712,127.506615380946,0.53,minor,
청주고등학교,충청북도 청주시 흥덕구 사직대로 79,36.6344488,127.452946,36.6360235135755,127.45523313082,0.269,match,
청주공업고등학교,충청북도 청주시 상당구 교서로 17,36.6444366,127.4845535,36.6376457047777,127.485679488416,0.762,minor,
청주농업고등학교,충청북도 청주시 청원구 내덕로 45,36.6560647,127.4824796,36.6585279567199,127.485436844699,0.38,minor,
청주대성고등학교,충청북도 청주시 청원구 대성로300번길 18,36.6531468,127.490906,36.653785456693,127.49068518382,0.074,match,
청주여자고등학교,충청북도 청주시 청원구 충청대로107번길 82,36.6663602,127.4908155,36.6677400797657,127.489702042316,0.183,match,
청주여자상업고등학교,충청북도 청주시 서원구 무심서로 377-1,36.6260249,127.483995,36.6259579704967,127.483908264184,0.011,match,
충북외국어고등학교,충청북도 청주시 흥덕구 장구봉로 107,36.6219157,127.4385735,36.6255141683518,127.444590763294,0.67,minor,
청주중앙여자고등학교,충청북도 청주시 서원구 천석로 15,36.6391546,127.4654552,36.6377691526954,127.464554509134,0.174,match,
충북고등학교,충청북도 청주시 서원구 청남로 1969,36.465027,127.4230282,36.6085421359283,127.481714419812,16.797,mismatch,
충북공업고등학교,충청북도 청주시 흥덕구 서부로1205번길 52,36.6121507,127.4305935,36.6126668307857,127.431620112629,0.108,match,
충북과학고등학교,충청북도 청주시 상당구 가덕면 교육원로 153-135,36.5750652,127.5629265,36.5877912123634,127.569177188357,1.521,mismatch,
충북여자고등학교,충청북도 청주시 서원구 무심서로 377-2,36.62542,127.4841106,36.6253821789728,127.484166941894,0.007,match,
충북예술고등학교,충청북도 청주시 흥덕구 서부로 1185,36.5860918,127.3412574,36.6108636042648,127.432754099608,8.62,mismatch,
충북상업정보고등학교,충청북도 청주시 청원구 율천북로 73,36.6643174,127.485243,36.6646104762911,127.479380658107,0.524,minor,
청주하이텍고등학교,충청북도 청주시 서원구 1순환로1137번길 59,36.6121211,127.4926701,36.6092143647472,127.492367890132,0.324,minor,
충주고등학교,충청북도 충주시 예성로 37,36.9624336,127.9287761,36.9616525175304,127.930283690658,0.16,match,
충주공업고등학교,충청북도 충주시 형설로 120,36.9655626,127.9399384,36.9655694197014,127.940494833628,0.049,match,
국원고등학교,충청북도 충주시 탄금대로 88,36.97882,127.9205919,36.9794934429309,127.9214026864,0.104,match,
충주상업고등학교,충청북도 충주시 방아길 20,36.9461501,127.9381591,36.9467218549611,127.937921958573,0.067,match,
충주여자고등학교,충청북도 충주시 형설로 77,36.9607312,127.9387849,36.96093611054,127.938159839468,0.06,match,
한림디자인고등학교,충청북도 충주시 야현1길 21,36.9793473,127.9376661,36.9800411299019,127.939038689106,0.144,match,
충주예성여자고등학교,충청북도 충주시 호암대로 42,36.9551029,127.9309019,36.9546051352336,127.930600126924,0.062,match,
학산고등학교,충청북도 영동군 학산면 학산양산로 12,36.1008194,127.6799871,36.1009050611757,127.682036624403,0.184,match,
형석고등학교,충청북도 증평군 증평읍 미암로 26,36.7933375,127.5919107,36.7937851696202,127.592577467362,0.077,match,
흥덕고등학교,충청북도 청주시 흥덕구 증안로 9,36.6365345,127.4297287,36.636862784424,127.423935075202,0.518,minor,
서원고등학교,충청북도 청주시 흥덕구 가경로 49,36.6192985,127.4424193,36.6200817782469,127.441076858149,0.148,match,
주성고등학교,충청북도 청주시 상당구 호미로 310,36.6238518,127.5178426,36.634832585076,127.510651180959,1.379,mismatch,
산남고등학교,충청북도 청주시 서원구 두꺼비로 7,36.6088118,127.4699656,36.6086188054178,127.469389082295,0.056,match,
봉명고등학교,충청북도 청주시 흥덕구 월명로220번길 19,36.6544086,127.4574085,36.6549256507498,127.45528387963,0.198,match,
오송고등학교,충청북도 청주시 흥덕구 오송읍 오송생명3로 95,36.6293618,127.3263144,36.6296200178343,127.325984578968,0.041,match,
대금고등학교,충청북도 음성군 금왕읍 신내로 507,37.0054743,127.5386714,36.9818496332201,127.527925230581,2.795,mismatch,
서전고등학교,충청북도 진천군 덕산읍 대하로 47,36.9008517,127.5295902,36.8994814924856,127.525952936304,0.358,minor,
중앙탑고등학교,충청북도 충주시 중앙탑면 기업도시로 163,37.0125798,127.8282153,37.012669208708,127.827980030904,0.023,match,
동성고등학교,충청북도 음성군 맹동면 대하로 315,36.9126448,127.545415,36.9148208839084,127.546018529957,0.248,match,
국립공주대학교사범대학부설고등학교,충청남도 공주시 봉황로 75,36.4600681,127.1214633,36.4527773149588,127.119762743658,0.825,minor,
강경고등학교,충청남도 논산시 강경읍 계백로 188,36.1587301,127.0199677,36.1596285030799,127.019887058752,0.1,match,
강경상업고등학교,충청남도 논산시 강경읍 계백로 220,36.1604381,127.023227,36.1614244493099,127.023297952757,0.11,match,
건양대학교병설건양고등학교,충청남도 논산시 양촌면 황산벌로 486-21,36.1504973,127.2201169,36.1415576429175,127.234340316634,1.618,mismatch,
홍성공업고등학교,충청남도 홍성군 결성면 구성남로 55,36.5368377,126.5549955,36.5292356675241,126.547872062589,1.058,mismatch,
공주금성여자고등학교,충청남도 공주시 무령로 103,36.4771085,127.1570146,36.4579238822612,127.112616899073,4.507,mismatch,
공주생명과학고등학교,충청남도 공주시 금벽로 317,36.3726879,127.2599905,36.4734663879329,127.122704017145,16.627,mismatch,
공주정보고등학교,충청남도 공주시 마근동길 29,36.4848494,127.1572706,36.4855728340313,127.15748961169,0.083,match,
충남드론항공고등학교,충청남도 홍성군 광천읍 홍남로 695,36.5058089,126.6315725,36.5050789816962,126.627795075957,0.347,minor,
금산고등학교,충청남도 금산군 금산읍 탑선길 5,36.1057721,127.4983603,36.1062937162464,127.494368004627,0.363,minor,
금산여자고등학교,충청남도 금산군 금산읍 인삼로 21,36.1014148,127.5116756,36.104756262706,127.483456081498,2.562,mismatch,
논산고등학교,충청남도 논산시 시민로 173-9,36.1814423,127.0974236,36.1816491665691,127.098020737065,0.058,match,
국방항공고등학교,충청남도 논산시 시민로 365,36.197344,127.0879412,36.1982414617386,127.087634302878,0.104,match,
논산대건고등학교,충청남도 논산시 논산대로 119,36.1829581,127.0760294,36.1848039405417,127.078438303545,0.298,match,
논산여자고등학교,충청남도 논산시 중앙로 325,36.1946985,127.0929039,36.1955934586002,127.092421960841,0.109,match,
논산여자상업고등학교,충청남도 논산시 시민로 197,36.1841159,127.0960868,36.184828062501,127.095928266384,0.08,match,
당진고등학교,충청남도 당진시 백암로 219-20,36.886548,126.6229322,36.8918142397518,126.624263675161,0.597,minor,
대천고등학교,충청남도 보령시 대고로 58,36.3632567,126.6076599,36.3658064285332,126.604956616748,0.373,minor,
대천여자고등학교,충청남도 보령시 중앙로 264,36.3531121,126.5875307,36.3597500081883,126.584939557534,0.774,minor,
대천여자상업고등학교,충청남도 보령시 여상길 60,36.3350215,126.5784132,36.3321572656468,126.579488030938,0.333,minor,
아산스마트팩토리마이스터고등학교,충청남도 아산시 둔포면 둔포중앙로133번길 42,36.9292931,127.0436379,36.9290758644475,127.043661613334,0.024,match,
만리포고등학교,충청남도 태안군 소원면 서해로 631,36.7773587,126.1558822,36.760358435444,126.190822786927,3.641,mismatch,
목천고등학교,충청남도 천안시 동남구 목천읍 삼방로 145,36.7887216,127.2361182,36.7828352755049,127.23188960691,0.755,minor,
병천고등학교,충청남도 천안시 동남구 병천면 충절로 1872,36.7633578,127.3072744,36.7642187621138,127.313347846201,0.549,minor,
복자여자고등학교,충청남도 천안시 동남구 복자1길 1,36.8152087,127.1519638,36.8155436316655,127.152339915515,0.05,match,
부석고등학교,충청남도 서산시 부석면 무학로 1180-9,36.6951088,126.3917379,36.7191692163203,126.401175680554,2.805,mismatch,
부여여자고등학교,충청남도 부여군 부여읍 부소로 47,36.284599,126.9202971,36.2853199293361,126.91529233531,0.456,minor,
부여전자고등학교,충청남도 부여군 임천면 충절로 1027,36.1776092,126.894651,36.176274875109,126.891786502362,0.297,match,
부여정보고등학교,충청남도 부여군 규암면 충절로2316번길 24,36.2768796,126.8818078,36.2773164906126,126.881773654059,0.049,match,
삽교고등학교,충청남도 예산군 삽교읍 삽교로 161,36.6876327,126.7476181,36.6880313839863,126.747263980356,0.054,match,
서령고등학교,충청남도 서산시 서령로 117-1,36.7936376,126.4587217,36.7948003885821,126.45816554453,0.138,match,
서산고등학교,충청남도 서산시 해미면 서문3길 37,36.7153636,126.5468021,36.7155497318169,126.546041931639,0.071,match,
서산중앙고등학교,충청남도 서산시 벌말1길 23,36.7778507,126.4711469,36.7788718186191,126.471964048685,0.135,match,
서산여자고등학교,충청남도 서산시 정주골6길 27,36.7688685,126.4685756,36.7703252814525,126.467657172126,0.181,match,
서야고등학교,충청남도 당진시 합덕읍 덕평로 335,36.7941162,126.7833088,36.792745948338,126.787786559982,0.427,minor,
서일고등학교,충청남도 서산시 지곡면 화천3길 56,36.8594366,126.4325954,36.8593005534215,126.432499331081,0.017,match,
서천고등학교,충청남도 서천군 서천읍 사곡로43번길 13-16,36.0840907,126.6883415,36.0867388129139,126.690285407543,0.342,minor,
서천여자고등학교,충청남도 서천군 서천읍 군청로 84,36.07986,126.6916905,36.081394575552,126.693820027329,0.256,match,
한국미래문화고등학교,충청남도 서천군 서천읍 화금서길 45,36.0799733,126.7007246,36.0838457019895,126.701101082624,0.432,minor,
충남관광보건고등학교,충청남도 천안시 서북구 성환읍 신방로 354,36.9238352,127.1159758,36.9238789605383,127.115519309759,0.041,match,
송악고등학교,충청남도 당진시 송악읍 송악로 165,36.9402201,126.750345,36.9165824387309,126.704762234627,4.83,mismatch,
신평고등학교,충청남도 당진시 신평면 서해로 7076,36.8830958,126.761455,36.8830557351882,126.761520512308,0.007,match,
쌘뽈여자고등학교,충청남도 논산시 시민로 411,36.2004982,127.0860465,36.2004486050422,127.08588538671,0.015,match,
아산고등학교,충청남도 아산시 번영로115번길 21,36.7890845,127.0046533,36.7890605552294,127.004603450939,0.005,match,
안면고등학교,충청남도 태안군 안면읍 조운막터길 73,36.5091993,126.3560718,36.5094276771161,126.35600961869,0.026,match,
연무마이스터고등학교,충청남도 논산시 연무읍 연무로 268-9,36.1256946,127.1066173,36.1258206266861,127.10688293493,0.028,match,
예산고등학교,충청남도 예산군 예산읍 예산로 101,36.6780535,126.8403498,36.6798990293466,126.837483661157,0.328,minor,
예산여자고등학교,충청남도 예산군 예산읍 주교로 36,36.6830406,126.8326604,36.6847622372514,126.833692181446,0.212,match,
예산예화여자고등학교,충청남도 예산군 예산읍 예산로 117,36.6826408,126.8279663,36.6800546527487,126.839008226602,1.026,mismatch,
온양고등학교,충청남도 아산시 온천대로 1411,36.7846957,126.995519,36.7837015262243,126.995175389687,0.115,match,
온양여자고등학교,충청남도 아산시 온여고길21번길 24,36.7779989,127.0145475,36.7784483369352,127.013570068772,0.1,match,
한올고등학교,충청남도 아산시 청운로 158,36.7881855,127.010863,36.7885506876465,127.010535019917,0.05,match,
용남고등학교,충청남도 계룡시 신도안면 신도안1길 32,36.2945209,127.2438014,36.2942414323747,127.244373104333,0.06,match,
서산공업고등학교,충청남도 서산시 운산면 운암로 1072-12,36.8092384,126.5872774,36.809322401838,126.587853635077,0.052,match,
웅천고등학교,충청남도 보령시 웅천읍 방축길 87,36.2336678,126.6101085,36.2344679062422,126.604144680783,0.542,minor,
장항고등학교,충청남도 서천군 장항읍 성화로193번길 6,36.0172148,126.706421,36.0163803914559,126.706694516323,0.096,match,
주산산업고등학교,충청남도 보령시 주산면 만세운동길 58,36.1985544,126.6344569,36.1986075848238,126.636360365567,0.171,match,
금산하이텍고등학교,충청남도 금산군 진산면 대둔산로,36.1492462,127.3792901,36.1871926791255,127.38713408817,4.278,mismatch,
천안고등학교,충청남도 천안시 동남구 봉명로 53,36.8092621,127.1341448,36.8094168711828,127.134341576767,0.025,match,
천안공업고등학교,충청남도 천안시 동남구 성황5길 17,36.8152204,127.1558584,36.8148469316667,127.155650756436,0.045,match,
천안제일고등학교,충청남도 천안시 동남구 버들로 71,36.8081572,127.1541813,36.8086340397774,127.153298385034,0.095,match,
북일고등학교,충청남도 천안시 동남구 단대로 69,36.8322417,127.1581716,36.832001056843,127.158585379816,0.046,match,
북일여자고등학교,충청남도 천안시 동남구 단대로 71,36.8316213,127.1600892,36.8319765856417,127.159163197167,0.091,match,
천안여자고등학교,충청남도 천안시 동남구 삼룡3길 30,36.7784314,127.1688468,36.778716600491,127.169280963976,0.05,match,
천안여자상업고등학교,충청남도 천안시 동남구 천안여상로 44,36.8035263,127.1339809,36.8041078035743,127.13409451551,0.065,match,
천안중앙고등학교,충청남도 천안시 동남구 충절로 91,36.8105429,127.1592837,36.8110620562411,127.159887446254,0.079,match,
정산고등학교,충청남도 청양군 정산면 칠갑산로 1897,36.4224812,126.9153794,36.4138515712078,126.950206626647,3.261,mismatch,
충남과학고등학교,충청남도 공주시 반포면 금벽로 1351-15,36.3976521,127.2478629,36.4273797056528,127.218710162436,4.211,mismatch,
충남예술고등학교,충청남도 천안시 서북구 성거읍 천흥2길 42,36.8687963,127.2042507,36.8684745626633,127.205082373964,0.082,match,
한국국제비즈니스고등학교,충청남도 논산시 연산면 계백로 1958-16,36.2097988,127.2065784,36.2066365005049,127.189308583515,1.589,mismatch,
충남체육고등학교,충청남도 논산시 체육로 82,36.1926615,127.1048208,36.1925536669142,127.103888632528,0.085,match,
충남해양과학고등학교,충청남도 보령시 대천항로 212,36.3184917,126.5140438,36.3184930688716,126.514119894237,0.007,match,
태안고등학교,충청남도 태안군 태안읍 백화로 251,36.7563785,126.3037495,36.7542989340155,126.317812777164,1.274,mismatch,
태안여자고등학교,충청남도 태안군 태안읍 원이로 7-1,36.7759482,126.2801978,36.7592674991935,126.289254236497,2.023,mismatch,
충남디자인예술고등학교,충청남도 서천군 한산면 한마로 114,36.0861928,126.8096925,36.089347876744,126.801706111312,0.799,minor,
