idx,학교명,원본주소,원본위도,원본경도,카카오주소,카카오위도,카카오경도,거리차_km,매칭방식,상태
4250,동신대학교,전라남도 나주시 동신대길 67,35.0464896,126.716485,전남 나주시 동신대길 67,35.04969498879,126.717985157025,0.382,address,ok
4300,전주대학교,전북특별자치도 전주시 완산구 천잠로 303,35.8127648,127.089518,전북특별자치도 전주시 완산구 천잠로 303,35.8161584000594,127.088882125299,0.382,address,ok
3511,청주농업고등학교,충청북도 청주시 청원구 내덕로 45,36.6560647,127.4824796,충북 청주시 청원구 내덕로 45,36.6585279567199,127.485436844699,0.38,address,ok
4238,단국대학교,경기도 용인시 수지구 죽전로 152,37.319288,127.1289665,경기 용인시 수지구 죽전로 152,37.3211938747541,127.132535935195,0.38,address,ok
4400,경북도립대학교,경상북도 예천군 예천읍 도립대학길 114,36.6404299,128.4557578,경북 예천군 예천읍 도립대학길 114,36.6437197859881,128.454589009487,0.38,address,ok
2871,숭의과학기술고등학교,광주광역시 남구 오방로 34-13,35.126684,126.9191099,광주 남구 오방로 34-13,35.1274347602546,126.923147176312,0.377,address,ok
3700,완산여자고등학교,전북특별자치도 전주시 완산구 덕적골1길 60,35.7952439,127.1396839,전북특별자치도 전주시 완산구 덕적골1길 60,35.7920475299619,127.138314082555,0.376,address,ok
2379,서울동구고등학교,서울특별시 성북구 성북로8길 71,37.5915336,127.0054812,서울 성북구 성북로8길 71,37.5941065881018,127.008215538987,0.374,address,ok
2917,대전외국어고등학교,대전광역시 서구 신갈마로 19,36.3395537,127.3675912,대전 서구 신갈마로 19,36.3365856584947,127.365624205253,0.374,address,ok
4513,한국폴리텍 V 대학 전북캠퍼스,전북특별자치도 김제시 백학제길 154,35.8129891,126.9391484,전북특별자치도 김제시 백학제길 154,35.8096561524104,126.939729826939,0.374,address,ok
3560,대천고등학교,충청남도 보령시 대고로 58,36.3632567,126.6076599,충남 보령시 대고로 58,36.3658064285332,126.604956616748,0.373,address,ok
3789,목포홍일고등학교,전라남도 목포시 북항로 88,34.8012207,126.3716155,전남 목포시 북항로 88,34.8022362075386,126.37551281377,0.373,address,ok
4296,인천가톨릭대학교,인천광역시 연수구 송도문화로120번길 20,37.3694221,126.6622345,인천 연수구 송도문화로120번길 20,37.3726238502475,126.663507651408,0.373,address,ok
4205,한국교원대학교,충청북도 청주시 흥덕구 강내면 태성탑연로 250,36.6098093,127.3598856,충북 청주시 흥덕구 강내면 태성탑연로 250,36.6131489001374,127.3596806594,0.372,address,ok
3126,경기스마트고등학교,경기도 시흥시 정왕천로 404,37.3419156,126.7487969,경기 시흥시 정왕천로 404,37.3432672148453,126.752629411521,0.371,address,ok
2301,장충고등학교,서울특별시 중구 동호로15길 93,37.5560574,127.0091221,서울 중구 동호로15길 93,37.5535149002283,127.006414953028,0.37,address,ok
2958,울산삼일고등학교,울산광역시 남구 두왕로190번길 59,35.5187081,129.3145567,울산 남구 두왕로190번길 59,35.5159310449232,129.316772024196,0.368,address,ok
2950,대전복수고등학교,대전광역시 서구 혜천로 66,36.3060131,127.370573,대전 서구 혜천로 66,36.3037716130431,127.373585678549,0.367,address,ok
4324,한신대학교,경기도 오산시 한신대길 137,37.193463,127.0234525,경기 오산시 한신대길 137,37.1925943198315,127.027451982136,0.367,address,ok
2503,덕문여자고등학교,부산광역시 수영구 연수로310번길 114,35.1710286,129.1036151,부산 수영구 연수로310번길 114,35.1677443933781,129.103648428619,0.365,address,ok
4144,범어고등학교,경상남도 양산시 물금읍 신주로 88,35.332592,129.0165224,경남 양산시 물금읍 신주로 88,35.3297183526478,129.018472823442,0.365,address,ok
2927,서대전고등학교,대전광역시 서구 월평동로 60,36.3630797,127.3677322,대전 서구 월평동로 60,36.3601335311867,127.369500564916,0.364,address,ok
3552,금산고등학교,충청남도 금산군 금산읍 탑선길 5,36.1057721,127.4983603,충남 금산군 금산읍 탑선길 5,36.1062937162464,127.494368004627,0.363,address,ok
3735,전주해성고등학교,전북특별자치도 전주시 완산구 계룡산길 88,35.7873383,127.1048001,전북특별자치도 전주시 완산구 계룡산길 88,35.7867808532248,127.100838348283,0.363,address,ok
3745,글로벌학산고등학교,전북특별자치도 정읍시 학산로 89,35.561473,126.8716325,전북특별자치도 정읍시 학산로 89,35.5603438800666,126.875395079321,0.363,address,ok
4164,남녕고등학교,제주특별자치도 제주시 도령로 55,33.4897933,126.4858809,제주특별자치도 제주시 도령로 55,33.4900568362415,126.481980723796,0.363,address,ok
4521,한국폴리텍 특성화대학 바이오캠퍼스,충청남도 논산시 강경읍 동안로112번길 48,36.148521,127.0240176,충남 논산시 강경읍 동안로112번길 48,36.145978669533,127.021484550844,0.363,address,ok
2439,원묵고등학교,서울특별시 중랑구 숙선옹주로 82,37.6183293,127.0867775,서울 중랑구 숙선옹주로 82,37.6152323139525,127.085507784516,0.362,address,ok
3821,여수여자고등학교,전라남도 여수시 관문1길 41,34.7418639,127.7418767,전남 여수시 관문1길 41,34.7414586491163,127.745807859747,0.362,address,ok
4304,중앙대학교,서울특별시 동작구 흑석로 84,37.5062858,126.957433,서울 동작구 흑석로 84,37.5047267237807,126.953833907628,0.362,address,ok
3321,송양고등학교,경기도 의정부시 송양로 6,37.7522083,127.1105103,경기 의정부시 송양로 6,37.7531098805096,127.106564888228,0.361,address,ok
2972,울산중앙고등학교,울산광역시 중구 난곡로 33,35.5529058,129.2851159,울산 중구 난곡로 33,35.556094743725,129.284449574972,0.36,address,ok
3485,세명고등학교,충청북도 제천시 세명로 88,37.1803461,128.1998737,충북 제천시 세명로 88,37.1831302375705,128.197790661501,0.36,address,ok
4047,사천여자고등학교,경상남도 사천시 사천읍 옥산로 47,35.0792399,128.0920761,경남 사천시 사천읍 옥산로 47,35.0804101318269,128.088388800092,0.36,address,ok
3671,동계고등학교,전북특별자치도 순창군 동계면 강동로 74,35.4468531,127.2412303,전북특별자치도 순창군 동계면 강동로 74,35.4500489467058,127.240649248969,0.359,address,ok
3724,전주공업고등학교,전북특별자치도 전주시 덕진구 여산로 101,35.8593054,127.0740439,전북특별자치도 전주시 덕진구 여산로 101,35.8623519522755,127.075369806435,0.359,address,ok
3540,서전고등학교,충청북도 진천군 덕산읍 대하로 47,36.9008517,127.5295902,충북 진천군 덕산읍 대하로 47,36.8994814924856,127.525952936304,0.358,address,ok
3926,우석여자고등학교,경상북도 상주시 북천로 117,36.4286243,128.1595653,경북 상주시 북천로 117,36.428097930424,128.163509216536,0.358,address,ok
2954,울산동천고등학교,울산광역시 북구 고래로 54,35.6307437,129.3419112,울산 북구 고래로 54,35.6327798821215,129.338851290874,0.357,address,ok
3651,한들고등학교,전북특별자치도 군산시 대야면 만자로 60,35.9449993,126.8083022,전북특별자치도 군산시 대야면 만자로 60,35.9431467048622,126.805061076017,0.357,address,ok
3706,원광여자고등학교,전북특별자치도 익산시 선화로13길 72,35.9515153,126.9438412,전북특별자치도 익산시 선화로13길 72,35.9546839888633,126.943434506502,0.354,address,ok
3707,원광보건고등학교,전북특별자치도 익산시 선화로13길 72,35.9515153,126.9438412,전북특별자치도 익산시 선화로13길 72,35.9546839888633,126.943434506502,0.354,address,ok
3727,전주생명과학고등학교,전북특별자치도 전주시 덕진구 안덕원로 195,35.8340397,127.1469535,전북특별자치도 전주시 덕진구 안덕원로 195,35.8367263260296,127.149051887456,0.354,address,ok
3236,호원고등학교,경기도 의정부시 망월로 56,37.7083146,127.0466296,경기 의정부시 망월로 56,37.7056118023599,127.044534276874,0.353,address,ok
2799,인천영선고등학교,인천광역시 부평구 체육관로 179,37.5128192,126.7445244,인천 부평구 체육관로 179,37.5159452889078,126.743903954084,0.352,address,ok
2933,유성고등학교,대전광역시 유성구 유성대로654번길 130,36.3503894,127.3384298,대전 유성구 유성대로654번길 130,36.3492173781649,127.334774996888,0.352,address,ok
4046,사천고등학교,경상남도 사천시 사천읍 동문로 95,35.0841038,128.097329,경남 사천시 사천읍 동문로 95,35.0870312998754,128.095881932228,0.351,address,ok
4219,건국대학교(글로컬),충청북도 충주시 충원대로 268,36.949557,127.908607,충북 충주시 충원대로 268,36.9487808728909,127.912430162981,0.351,address,ok
4022,김해한일여자고등학교,경상남도 김해시 삼안로112번길 1,35.2423691,128.9163841,경남 김해시 삼안로112번길 1,35.2392419467032,128.91667558506,0.349,address,ok
2719,동산고등학교,인천광역시 동구 동산로 58,37.470009,126.6498405,인천 동구 동산로 58,37.4730397740816,126.648893479667,0.347,address,ok
3551,충남드론항공고등학교,충청남도 홍성군 광천읍 홍남로 695,36.5058089,126.6315725,충남 홍성군 광천읍 홍남로 695,36.5050789816962,126.627795075957,0.347,address,ok
4556,군산간호대학교,전북특별자치도 군산시 동개정길 7,35.974104,126.7603711,전북특별자치도 군산시 동개정길 7,35.971019335507,126.760107757868,0.344,address,ok
4183,국립강릉원주대학교,강원특별자치도 강릉시 죽헌길 7,37.7687254,128.8711752,강원특별자치도 강릉시 죽헌길 7,37.7657331772579,128.870217435979,0.343,address,ok
3579,서천고등학교,충청남도 서천군 서천읍 사곡로43번길 13-16,36.0840907,126.6883415,충남 서천군 서천읍 사곡로43번길 13-16,36.0867388129139,126.690285407543,0.342,address,ok
3635,대산고등학교,충청남도 서산시 대산읍 대산1로 36,36.9392426,126.4373721,충남 서산시 대산읍 대산1로 36,36.9362551936182,126.438309621877,0.342,address,ok
4101,창원용호고등학교,경상남도 창원시 성산구 용호로 29,35.2348616,128.6803414,경남 창원시 성산구 용호로 29,35.2340983095277,128.676689060939,0.342,address,ok
4289,원광대학교,전북특별자치도 익산시 익산대로 460,35.968779,126.9591018,전북특별자치도 익산시 익산대로 460,35.97171387507,126.960223680869,0.342,address,ok
4387,원광디지털대학교,전북특별자치도 익산시 익산대로 460,35.968779,126.9591018,전북특별자치도 익산시 익산대로 460,35.97171387507,126.960223680869,0.342,address,ok
3056,김포고등학교,경기도 김포시 봉화로 37-15,37.6174621,126.7166897,경기 김포시 봉화로 37-15,37.6183997786843,126.713008998928,0.341,address,ok
2898,대전고등학교,대전광역시 중구 대흥로 110,36.323592,127.4268869,대전 중구 대흥로 110,36.3224305385687,127.423386008918,0.339,address,ok
3757,강진고등학교,전라남도 강진군 강진읍 고성길 15-7,34.6396768,126.7615265,전남 강진군 강진읍 고성길 15-7,34.6378210876835,126.7585876296,0.339,address,ok
4222,경기대학교,경기도 수원시 영통구 광교산로 154-42,37.301391,127.0365609,경기 수원시 영통구 광교산로 154-42,37.3002401544311,127.040109082067,0.339,address,ok
4489,부산예술대학교,부산광역시 남구 못골번영로71번길 74,35.141762,129.087634,부산 남구 못골번영로71번길 74,35.1418316129408,129.083911228372,0.339,address,ok
2564,부산항공고등학교,부산광역시 사상구 백양대로768번길 115,35.175645,128.9909837,부산 사상구 백양대로768번길 115,35.1732758328807,128.993318780949,0.338,address,ok
2633,대구소프트웨어마이스터고등학교,대구광역시 달성군 구지면 창리로11길 93,35.6603704,128.4147906,대구 달성군 구지면 창리로11길 93,35.6632508239323,128.413618885714,0.337,address,ok
4274,숙명여자대학교,서울특별시 용산구 청파로47길 90,37.5447993,126.9691824,서울 용산구 청파로47길 90,37.5452862346703,126.965412466897,0.337,address,ok
2753,인성여자고등학교,인천광역시 중구 홍예문로 39,37.4761371,126.6273831,인천 중구 홍예문로 39,37.4742394881969,126.62443499639,0.335,address,ok
4547,경동대학교,경기도 양주시 경동대학로 27,37.8121052,127.0687001,경기 양주시 경동대학로 27,37.8094617290224,127.070529685828,0.335,address,ok
3130,신흥고등학교,경기도 동두천시 신천로 159,37.9340433,127.047447,경기 동두천시 신천로 159,37.9310670629669,127.047814120251,0.333,address,ok
3562,대천여자상업고등학교,충청남도 보령시 여상길 60,36.3350215,126.5784132,충남 보령시 여상길 60,36.3321572656468,126.579488030938,0.333,address,ok
4273,수원대학교,경기도 화성시 봉담읍 와우안길 17,37.2100359,126.9757751,경기 화성시 효행구 봉담읍 와우안길 17,37.2101098348016,126.979532176104,0.333,address,ok
4320,한림대학교,강원특별자치도 춘천시 한림대학길 1,37.8838892,127.7382119,강원특별자치도 춘천시 한림대학길 1,37.8854275477545,127.734962063258,0.333,address,ok
4197,국립경국대학교,경상북도 안동시 경동로 1375,36.5403102,128.7940049,경북 안동시 경동로 1375,36.5415285670644,128.797393041301,0.332,address,ok
4524,한국폴리텍 특성화대학 항공캠퍼스,경상남도 사천시 대학길 46,34.9448707,128.1077875,경남 사천시 대학길 46,34.947849518386,128.107986852618,0.332,address,ok
3786,목포정명여자고등학교,전라남도 목포시 삼일로 45,34.7934444,126.3834993,전남 목포시 삼일로 45,34.7964048199001,126.383113750727,0.331,address,ok
4038,마산제일여자고등학교,경상남도 창원시 마산합포구 고운로 65,35.1907484,128.5589814,경남 창원시 마산합포구 고운로 65,35.1886431182834,128.556414445409,0.33,address,ok
2970,울산예술고등학교,울산광역시 울주군 웅촌면 웅촌로 621-6,35.4846911,129.2173046,울산 울주군 웅촌면 웅촌로 621-6,35.4818641003249,129.216273775095,0.328,address,ok
3048,광주중앙고등학교,경기도 광주시 역동로63번길 1,37.4006694,127.2567882,경기 광주시 역동로63번길 1,37.4034728878347,127.257944544986,0.328,address,ok
3589,예산고등학교,충청남도 예산군 예산읍 예산로 101,36.6780535,126.8403498,충남 예산군 예산읍 예산로 101,36.6798990293466,126.837483661157,0.328,address,ok
4543,인천대학교,인천광역시 연수구 아카데미로 119,37.3751446,126.6323645,인천 연수구 아카데미로 119,37.3780742238577,126.632510099924,0.326,address,ok
2531,부산디지털고등학교,부산광역시 중구 망양로 356,35.1109826,129.0299945,부산 중구 망양로 356,35.1088542935771,129.032446718094,0.325,address,ok
3523,청주하이텍고등학교,충청북도 청주시 서원구 1순환로1137번길 59,36.6121211,127.4926701,충북 청주시 서원구 1순환로1137번길 59,36.6092143647472,127.492367890132,0.324,address,ok
3715,인상고등학교,전북특별자치도 정읍시 신태인읍 벽골제로 34,35.7205944,126.837893,전북특별자치도 정읍시 신태인읍 벽골제로 34,35.7178777127093,126.839202765502,0.324,address,ok
4068,장유고등학교,경상남도 김해시 월산로 77,35.2042994,128.8061212,경남 김해시 월산로 77,35.2020104293439,128.803920376232,0.324,address,ok
4266,선문대학교,충청남도 아산시 탕정면 선문로221번길 70,36.7982739,127.0745741,충남 아산시 탕정면 선문로221번길 70,36.8010404471004,127.075732161892,0.324,address,ok
3290,신천고등학교,경기도 시흥시 포도원로 50,37.4322743,126.7775769,경기 시흥시 포도원로 50,37.4351037039142,126.778397821095,0.323,address,ok
2328,한국삼육고등학교,서울특별시 노원구 화랑로 815,37.642012,127.1056211,서울 노원구 화랑로 815,37.643357369067,127.108850343184,0.321,address,ok
3369,강릉문성고등학교,강원도 강릉시 지변길 158,37.774184,128.8669343,강원특별자치도 강릉시 지변길 158,37.7756427101356,128.870071038157,0.32,address,ok
4418,대구공업대학교,대구광역시 달서구 송현로 205,35.8312077,128.5442471,대구 달서구 송현로 205,35.8340818364179,128.544328286436,0.32,address,ok
2425,한세사이버보안고등학교,서울특별시 마포구 마포대로11길 44-80,37.5489387,126.952894,서울 마포구 마포대로11길 44-80,37.5517396875369,126.952136379582,0.319,address,ok
2688,학남고등학교,대구광역시 북구 학남로 78,35.9491183,128.5685653,대구 북구 학남로 78,35.9462958924299,128.569197723229,0.319,address,ok
4007,경남정보고등학교,경상남도 진주시 가호방아길 32,35.1607575,128.1168471,경남 진주시 가호방아길 32,35.1578873292449,128.116816258116,0.319,address,ok
4199,전남대학교,전라남도 여수시 대학로 50,34.7706011,127.7024262,전남 여수시 대학로 50,34.7729957206494,127.700518386399,0.318,address,ok
3009,도담고등학교,세종특별자치시  보듬4로 41,36.5138546,127.2669616,세종특별자치시 보듬4로 41,36.5142071562906,127.263444559783,0.317,address,ok
3749,함열고등학교,전북특별자치도 익산시 함열읍 와리3길 19-3,36.0813454,126.9621769,전북특별자치도 익산시 함열읍 와리3길 19-3,36.0826250969272,126.959023773755,0.317,address,ok
2331,한성여자고등학교,서울특별시 성북구 삼선교로16길 117,37.5858374,127.0109636,서울 성북구 삼선교로16길 117,37.583064896247,127.011742675693,0.316,address,ok
3827,여천고등학교,전라남도 여수시 가곡길 63,34.7694069,127.6599868,전남 여수시 가곡길 63,34.7714232141835,127.662405430783,0.315,address,ok
3896,구미여자고등학교,경상북도 구미시 문장로 114,36.1472785,128.3317047,경북 구미시 문장로 114,36.1444479001964,128.331691465409,0.315,address,ok
2803,인천국제고등학교,인천광역시 중구 영종대로277번길 74-40,37.4892106,126.5059331,인천 중구 영종대로277번길 74-40,37.4897139817453,126.509411779505,0.312,address,ok
3480,충북에너지고등학교,충청북도 청주시 상당구 미원면 미원초정로 27,36.6369982,127.656918,충북 청주시 상당구 미원면 미원초정로 27,36.6398019171517,127.657147848856,0.312,address,ok
2486,금샘고등학교,부산광역시 금정구 서금로 75,35.2191991,129.1057986,부산 금정구 서금로 75,35.221733591341,129.107247055358,0.311,address,ok
2617,경북여자상업고등학교,대구광역시 남구 효성로 35,35.8371214,128.5990288,대구 남구 효성로 35,35.8348763292027,128.59697330474,0.311,address,ok
3822,여수석유화학고등학교,전라남도 여수시 대통1길 45,34.77634,127.641388,전남 여수시 대통1길 45,34.7787279288655,127.643161208609,0.311,address,ok
2476,경성전자고등학교,부산광역시 서구 꽃마을로 25,35.1192279,129.0113183,부산 서구 꽃마을로 25,35.1165992487118,129.012459110358,0.31,address,ok
3425,한국소방마이스터고등학교,강원특별자치도 영월군 영월읍 영모전길 108,37.185858,128.4709901,강원특별자치도 영월군 영월읍 영모전길 108,37.1885452478883,128.471906065862,0.31,address,ok
4457,안산대학교,경기도 안산시 상록구 안산대학로 155,37.3102299,126.8747246,경기 안산시 상록구 안산대학로 155,37.3083304835571,126.87727378611,0.309,address,ok
2885,장덕고등학교,광주광역시 광산구 수등로 45,35.1855696,126.8119885,광주 광산구 수등로 45,35.1859242523047,126.815342682223,0.307,address,ok
3262,상우고등학교,경기도 의정부시 범골로 79,37.7287952,127.0387252,경기 의정부시 범골로 79,37.7313192433629,127.037296737613,0.307,address,ok
3380,고한고등학교,강원도 정선군 고한읍 고한9길 160,37.203698,128.8540229,강원특별자치도 정선군 고한읍 고한9길 160,37.206280734649,128.852795654765,0.307,address,ok
3928,선덕여자고등학교,경상북도 경주시 양정로 20-11,35.8410437,129.2226166,경북 경주시 양정로 20-11,35.838621470585,129.224227510487,0.306,address,ok
4082,진해여자고등학교,경상남도 창원시 진해구 여좌남로 23,35.1550323,128.6604711,경남 창원시 진해구 여좌남로 23,35.1563022977092,128.657512286037,0.304,address,ok
3230,한국도예고등학교,경기도 이천시 신둔면 둔터로 61,37.2906894,127.4019091,경기 이천시 신둔면 둔터로 61,37.2888946800841,127.399334528392,0.303,address,ok
3260,병점고등학교,경기도 화성시 병점구 병점중앙로 72,37.2032422,127.0445098,경기 화성시 병점구 병점중앙로 72,37.20588122713,127.043678062225,0.303,address,ok
3387,대진고등학교,강원특별자치도 고성군 현내면 화진포길 476,38.4827116,128.4330067,강원특별자치도 고성군 현내면 화진포길 476,38.4854322835009,128.433247797715,0.303,address,ok
3818,여남고등학교,전라남도 여수시 남면 우실해안길 5,34.5112208,127.7710367,전남 여수시 남면 우실해안길 5,34.5122625206764,127.767976489534,0.303,address,ok
4162,제주중앙여자고등학교,제주특별자치도 제주시 구남동5길 11,33.4917107,126.5427119,제주특별자치도 제주시 구남동5길 11,33.4912951424807,126.539495862435,0.302,address,ok
2296,인헌고등학교,서울특별시 관악구 인헌9길 74,37.4730816,126.96722,서울 관악구 인헌9길 74,37.4723107319026,126.970485117895,0.301,address,ok
3805,성전고등학교,전라남도 강진군 성전면 별뫼로 367-9,34.691021,126.7067458,전남 강진군 성전면 별뫼로 367-9,34.6937174489755,126.706401143198,0.301,address,ok
4340,동명대학교,부산광역시 남구 신선로 428,35.1219955,129.1017248,부산 남구 신선로 428,35.1246904251562,129.101380307339,0.301,address,ok
4256,배재대학교,대전광역시 서구 배재로 155-40,36.3205429,127.3658519,대전 서구 배재로 155-40,36.3232382774419,127.366074460163,0.3,address,ok
4293,이화여자대학교,서울특별시 서대문구 이화여대길 52,37.5643371,126.9468925,서울 서대문구 이화여대길 52,37.5644645178259,126.950288837762,0.3,address,ok
3016,두루고등학교,세종특별자치시  마음안1로 53,36.5181541,127.2297755,세종특별자치시 마음안1로 53,36.5162699908084,127.227394206755,0.299,address,ok
3421,양구고등학교,강원도 양구군 양구읍 중심로 115,38.1004093,127.9941519,강원특별자치도 양구군 양구읍 중심로 115,38.1010175983249,127.990827973623,0.299,address,ok
3694,신태인고등학교,전북특별자치도 정읍시 신태인읍 서태길 108,35.6919969,126.8904128,전북특별자치도 정읍시 신태인읍 서태길 108,35.6919808748359,126.893726113823,0.299,address,ok
4032,마산공업고등학교,경상남도 창원시 마산회원구 학교단지로 53,35.2415625,128.5951178,경남 창원시 마산회원구 학교단지로 53,35.2441634463024,128.595963546134,0.299,address,ok
4185,강원대학교,강원특별자치도 삼척시 중앙로 346,37.449573,129.1630727,강원특별자치도 삼척시 중앙로 346,37.4508028312414,129.160054612758,0.299,address,ok
3556,논산대건고등학교,충청남도 논산시 논산대로 119,36.1829581,127.0760294,충남 논산시 논산대로 119,36.1848039405417,127.078438303545,0.298,address,ok
2949,대전가오고등학교,대전광역시 동구 신기로 71,36.3113568,127.4576722,대전 동구 신기로 71,36.3106601970593,127.454472396733,0.297,address,ok
3299,덕현고등학교,경기도 양주시 고읍북로 36,37.7961501,127.0870359,경기 양주시 고읍북로 36,37.7982352004521,127.084919974227,0.297,address,ok
3570,부여전자고등학교,충청남도 부여군 임천면 충절로 1027,36.1776092,126.894651,충남 부여군 임천면 충절로 1027,36.176274875109,126.891786502362,0.297,address,ok
3774,능주고등학교,전라남도 화순군 능주면 죽수길 31-2,34.9878258,126.9589195,전남 화순군 능주면 죽수길 31-2,34.9851641211649,126.95904271949,0.296,address,ok
3761,전남조리과학고등학교,전라남도 곡성군 곡성읍 학교로 71,35.2800257,127.2880469,전남 곡성군 곡성읍 학교로 71,35.282566217019,127.287098090516,0.295,address,ok
4503,한국폴리텍 I 대학 성남캠퍼스,경기도 성남시 수정구 수정로 398,37.4574903,127.1511401,경기 성남시 수정구 수정로 398,37.4588779494343,127.153991104911,0.295,address,ok
2165,경신고등학교,서울특별시 종로구 혜화로 74,37.5895885,126.9990155,서울 종로구 혜화로 74,37.5922022663657,126.999531005507,0.294,address,ok
2779,제물포고등학교,인천광역시 중구 자유공원로 58-9,37.479248,126.6216211,인천 중구 자유공원로 58-9,37.4772693603834,126.623831836583,0.294,address,ok
3504,진천고등학교,충청북도 진천군 진천읍 문화12길 48,36.8512907,127.4504136,충북 진천군 진천읍 문화12길 48,36.8539095278915,127.44999079964,0.294,address,ok
3980,인동고등학교,경상북도 구미시 인동36길 45,36.0925871,128.4319826,경북 구미시 인동36길 45,36.08995097016,128.432209465465,0.294,address,ok
2256,수락고등학교,서울특별시 노원구 동일로245길 143,37.6805216,127.0521904,서울 노원구 동일로245길 143,37.6829077650293,127.053570991513,0.292,address,ok
3322,상현고등학교,경기도 용인시 수지구 법조로 222,37.2966656,127.0731842,경기 용인시 수지구 법조로 222,37.2991129519629,127.074394274472,0.292,address,ok
3507,청산고등학교,충청북도 옥천군 청산면 청산로 92,36.3477766,127.7978994,충북 옥천군 청산면 청산로 92,36.3492308428659,127.795181257967,0.292,address,ok
3853,한영고등학교,전라남도 여수시 장군산길 18-43,34.7562762,127.7155765,전남 여수시 장군산길 18-43,34.7537136734842,127.714887532264,0.292,address,ok
4487,한영대학교,전라남도 여수시 장군산길 18-43,34.7562762,127.7155765,전남 여수시 장군산길 18-43,34.7537136734842,127.714887532264,0.292,address,ok
2286,오산고등학교,서울특별시 용산구 보광로7길 17,37.5252661,126.9983695,서울 용산구 보광로7길 17,37.5235805097988,127.000887240982,0.291,address,ok
2834,광주동성고등학교,광주광역시 남구 서문대로627번길 20,35.1156774,126.8966307,광주 남구 서문대로627번길 20,35.1153621264246,126.893451593707,0.291,address,ok
2842,광주여자상업고등학교,광주광역시 남구 서문대로627번길 20,35.1156774,126.8966307,광주 남구 서문대로627번길 20,35.1153621264246,126.893451593707,0.291,address,ok
4070,진서고등학교,경상남도 진주시 수곡면 옥수로 625,35.1982242,127.9307071,경남 진주시 수곡면 옥수로 625,35.1981312504391,127.927502886143,0.291,address,ok
4130,창원대암고등학교,경상남도 창원시 성산구 대암로 203,35.2100118,128.7107898,경남 창원시 성산구 대암로 203,35.2074806828858,128.711602507773,0.291,address,ok
2829,광주경신여자고등학교,광주광역시 북구 금호로40번길 40,35.173219,126.8900313,광주 북구 금호로40번길 40,35.1747383939757,126.892624404685,0.29,address,ok
3963,경북기계명장고등학교,경상북도 칠곡군 지천면 신동로 99,35.9569275,128.4865096,경북 칠곡군 지천면 신동로 99,35.9584759954113,128.48391188166,0.29,address,ok
4073,진영제일고등학교,경상남도 김해시 진영읍 진영로265번길 9-4,35.3024732,128.7460448,경남 김해시 진영읍 진영로265번길 9-4,35.3037314839644,128.743245330565,0.29,address,ok
3347,고촌고등학교,경기도 김포시 고촌읍 태리로47번길 20,37.6026217,126.7519748,경기 김포시 고촌읍 태리로47번길 20,37.6045862886069,126.749818571609,0.289,address,ok
2511,동아공업고등학교,부산광역시 사하구 괴정로260번길 79,35.0957053,128.9893272,부산 사하구 괴정로260번길 79,35.0932200793315,128.988428636061,0.288,address,ok
2583,학산여자고등학교,부산광역시 동래구 충렬사로51번길 62,35.2044195,129.0985185,부산 동래구 충렬사로51번길 62,35.2064422850803,129.096549496864,0.287,address,ok
2838,광주석산고등학교,광주광역시 남구 백운로26번길 20,35.1370152,126.9087307,광주 남구 백운로26번길 20,35.1395772061223,126.90836623976,0.287,address,ok
3012,고운고등학교,세종특별자치시  마음안로 93,36.5127874,127.2334209,세종특별자치시 마음안로 93,36.5102290381123,127.233077949258,0.286,address,ok
4120,창원봉림고등학교,경상남도 창원시 의창구 창이대로333번길 39,35.2462594,128.674654,경남 창원시 의창구 창이대로333번길 39,35.2483589527865,128.676464476886,0.286,address,ok
4546,단국대학교,충청남도 천안시 동남구 단대로 119,36.8368334,127.1682297,충남 천안시 동남구 단대로 119,36.8359545571713,127.165213861608,0.286,address,ok
2611,경덕여자고등학교,대구광역시 서구 국채보상로34길 50,35.8660221,128.5498636,대구 서구 국채보상로34길 50,35.8635711902333,128.548938079566,0.285,address,ok
2857,동아여자고등학교,광주광역시 남구 오방로 16-10,35.126684,126.9191099,광주 남구 오방로 16-10,35.1258474908771,126.922069874951,0.285,address,ok
3024,세종캠퍼스고등학교,세종특별자치시 산울3로 140,36.5338082,127.2622858,세종특별자치시 산울3로 140,36.534824377915,127.26521528841,0.285,address,ok
3990,경상국립대학교사범대학부설고등학교,경상남도 진주시 가좌길29번길,35.1600551,128.097031,경남 진주시 가좌길29번길,35.1586059821197,128.09959919689,0.284,address,ok
2539,부산외국어고등학교,부산광역시 연제구 고분로 144,35.1856421,129.0991663,부산 연제구 고분로 144,35.1837067178737,129.097147677545,0.283,address,ok
2735,삼산고등학교,인천광역시 부평구 영성중로 54,37.5191421,126.7451121,인천 부평구 영성중로 54,37.5216109335519,126.745892731117,0.283,address,ok
2940,충남여자고등학교,대전광역시 중구 선화로43번길 77,36.3276329,127.4130411,대전 중구 선화로43번길 77,36.3297463634695,127.411287714097,0.283,address,ok
2684,효성여자고등학교,대구광역시 달서구 월곡로94길 48,35.8368422,128.5285237,대구 달서구 월곡로94길 48,35.8343042153267,128.528402378917,0.282,address,ok
3138,두원공업고등학교,경기도 안성시 미양면 미양로 727,36.9946128,127.2435928,경기 안성시 미양면 미양로 727,36.9967028788343,127.241799221431,0.282,address,ok
